TimeStamp,Date,CountyName,Province,PopulationCensus16,ConfirmedCovidCases,New Cases
1585958400000,04/04/2020,Tipperary,Munster,159553,125,7
1585958400000,04/04/2020,Waterford,Munster,116176,49,3
1585958400000,04/04/2020,Westmeath,Leinster,88770,107,13
1585958400000,04/04/2020,Wexford,Leinster,149722,21,0
1585958400000,04/04/2020,Wicklow,Leinster,142425,142,10
1586044800000,05/04/2020,Carlow,Leinster,56932,12,0
1586044800000,05/04/2020,Cavan,Ulster,76176,123,8
1586044800000,05/04/2020,Clare,Munster,118817,65,5
1586044800000,05/04/2020,Cork,Munster,542868,421,59
1586044800000,05/04/2020,Donegal,Ulster,159192,114,11
1586044800000,05/04/2020,Dublin,Leinster,1347359,3061,369
1586044800000,05/04/2020,Galway,Connacht,258058,128,16
1586044800000,05/04/2020,Kerry,Munster,147707,117,28
1586044800000,05/04/2020,Kildare,Leinster,222504,200,25
1586044800000,05/04/2020,Kilkenny,Leinster,99232,79,4
1586044800000,05/04/2020,Laois,Leinster,84697,31,6
1586044800000,05/04/2020,Leitrim,Connacht,32044,18,4
1586044800000,05/04/2020,Limerick,Munster,194899,143,3
1586044800000,05/04/2020,Longford,Leinster,40873,25,4
1586044800000,05/04/2020,Louth,Leinster,128884,85,20
1586044800000,05/04/2020,Mayo,Connacht,130507,126,19
1586044800000,05/04/2020,Meath,Leinster,195044,168,27
1586044800000,05/04/2020,Monaghan,Ulster,61386,58,6
1586044800000,05/04/2020,Offaly,Leinster,77961,73,7
1586044800000,05/04/2020,Roscommon,Connacht,64544,22,4
1586044800000,05/04/2020,Sligo,Connacht,65535,28,0
1586044800000,05/04/2020,Tipperary,Munster,159553,133,8
1586044800000,05/04/2020,Waterford,Munster,116176,49,0
1586044800000,05/04/2020,Westmeath,Leinster,88770,121,14
1586044800000,05/04/2020,Wexford,Leinster,149722,22,1
1586044800000,05/04/2020,Wicklow,Leinster,142425,171,29
1586131200000,06/04/2020,Carlow,Leinster,56932,15,3
1586131200000,06/04/2020,Cavan,Ulster,76176,129,6
1586131200000,06/04/2020,Clare,Munster,118817,66,1
1586131200000,06/04/2020,Cork,Munster,542868,431,10
1586131200000,06/04/2020,Donegal,Ulster,159192,120,6
1586131200000,06/04/2020,Dublin,Leinster,1347359,3268,207
1586131200000,06/04/2020,Galway,Connacht,258058,134,6
1586131200000,06/04/2020,Kerry,Munster,147707,122,5
1586131200000,06/04/2020,Kildare,Leinster,222504,233,33
1586131200000,06/04/2020,Kilkenny,Leinster,99232,88,9
1586131200000,06/04/2020,Laois,Leinster,84697,34,3
1586131200000,06/04/2020,Leitrim,Connacht,32044,20,2
1586131200000,06/04/2020,Limerick,Munster,194899,160,17
1586131200000,06/04/2020,Longford,Leinster,40873,35,10
1586131200000,06/04/2020,Louth,Leinster,128884,96,11
1586131200000,06/04/2020,Mayo,Connacht,130507,130,4
1586131200000,06/04/2020,Meath,Leinster,195044,183,15
1586131200000,06/04/2020,Monaghan,Ulster,61386,62,4
1586131200000,06/04/2020,Offaly,Leinster,77961,77,4
1586131200000,06/04/2020,Roscommon,Connacht,64544,22,0
1586131200000,06/04/2020,Sligo,Connacht,65535,28,0
1586131200000,06/04/2020,Tipperary,Munster,159553,137,4
1586131200000,06/04/2020,Waterford,Munster,116176,52,3
1586131200000,06/04/2020,Westmeath,Leinster,88770,134,13
1586131200000,06/04/2020,Wexford,Leinster,149722,24,2
1586131200000,06/04/2020,Wicklow,Leinster,142425,181,10
1586217600000,07/04/2020,Carlow,Leinster,56932,16,1
1586217600000,07/04/2020,Cavan,Ulster,76176,132,3
1586217600000,07/04/2020,Clare,Munster,118817,68,2
1586217600000,07/04/2020,Cork,Munster,542868,472,41
1586217600000,07/04/2020,Donegal,Ulster,159192,125,5
1586217600000,07/04/2020,Dublin,Leinster,1347359,3557,289
1586217600000,07/04/2020,Galway,Connacht,258058,134,0
1586217600000,07/04/2020,Kerry,Munster,147707,125,3
1586217600000,07/04/2020,Kildare,Leinster,222504,253,20
1586217600000,07/04/2020,Kilkenny,Leinster,99232,90,2
1586217600000,07/04/2020,Laois,Leinster,84697,37,3
1586217600000,07/04/2020,Leitrim,Connacht,32044,23,3
1586217600000,07/04/2020,Limerick,Munster,194899,173,13
1586217600000,07/04/2020,Longford,Leinster,40873,36,1
1586217600000,07/04/2020,Louth,Leinster,128884,106,10
1586217600000,07/04/2020,Mayo,Connacht,130507,134,4
1586217600000,07/04/2020,Meath,Leinster,195044,198,15
1586217600000,07/04/2020,Monaghan,Ulster,61386,63,1
1586217600000,07/04/2020,Offaly,Leinster,77961,81,4
1586217600000,07/04/2020,Roscommon,Connacht,64544,22,0
1586217600000,07/04/2020,Sligo,Connacht,65535,28,0
1586217600000,07/04/2020,Tipperary,Munster,159553,140,3
1586217600000,07/04/2020,Waterford,Munster,116176,56,4
1586217600000,07/04/2020,Westmeath,Leinster,88770,142,8
1586217600000,07/04/2020,Wexford,Leinster,149722,26,2
1586217600000,07/04/2020,Wicklow,Leinster,142425,207,26
1586304000000,08/04/2020,Carlow,Leinster,56932,19,3
1586304000000,08/04/2020,Cavan,Ulster,76176,151,19
1586304000000,08/04/2020,Clare,Munster,118817,69,1
1586304000000,08/04/2020,Cork,Munster,542868,503,31
1586304000000,08/04/2020,Donegal,Ulster,159192,145,20
1586304000000,08/04/2020,Dublin,Leinster,1347359,3873,316
1586304000000,08/04/2020,Galway,Connacht,258058,160,26
1586304000000,08/04/2020,Kerry,Munster,147707,145,20
1586304000000,08/04/2020,Kildare,Leinster,222504,290,37
1586304000000,08/04/2020,Kilkenny,Leinster,99232,96,6
1586304000000,08/04/2020,Laois,Leinster,84697,49,12
1586304000000,08/04/2020,Leitrim,Connacht,32044,25,2
1586304000000,08/04/2020,Limerick,Munster,194899,186,13
1586304000000,08/04/2020,Longford,Leinster,40873,41,5
1586304000000,08/04/2020,Louth,Leinster,128884,116,10
1586304000000,08/04/2020,Mayo,Connacht,130507,153,19
1586304000000,08/04/2020,Meath,Leinster,195044,206,8
1586304000000,08/04/2020,Monaghan,Ulster,61386,69,6
1586304000000,08/04/2020,Offaly,Leinster,77961,88,7
1586304000000,08/04/2020,Roscommon,Connacht,64544,26,4
1586304000000,08/04/2020,Sligo,Connacht,65535,31,3
1586304000000,08/04/2020,Tipperary,Munster,159553,151,11
1586304000000,08/04/2020,Waterford,Munster,116176,60,4
1586304000000,08/04/2020,Westmeath,Leinster,88770,152,10
1586304000000,08/04/2020,Wexford,Leinster,149722,30,4
1586304000000,08/04/2020,Wicklow,Leinster,142425,237,30
1586390400000,09/04/2020,Carlow,Leinster,56932,22,3
1586390400000,09/04/2020,Cavan,Ulster,76176,169,18
1586390400000,09/04/2020,Clare,Munster,118817,85,16
1586390400000,09/04/2020,Cork,Munster,542868,581,78
1586390400000,09/04/2020,Donegal,Ulster,159192,167,22
1586390400000,09/04/2020,Dublin,Leinster,1347359,4156,283
1586390400000,09/04/2020,Galway,Connacht,258058,169,9
1586390400000,09/04/2020,Kerry,Munster,147707,155,10
1586390400000,09/04/2020,Kildare,Leinster,222504,332,42
1586390400000,09/04/2020,Kilkenny,Leinster,99232,115,19
1586390400000,09/04/2020,Laois,Leinster,84697,61,12
1586390400000,09/04/2020,Leitrim,Connacht,32044,31,6
1586390400000,09/04/2020,Limerick,Munster,194899,222,36
1586390400000,09/04/2020,Longford,Leinster,40873,45,4
1586390400000,09/04/2020,Louth,Leinster,128884,133,17
1586390400000,09/04/2020,Mayo,Connacht,130507,168,15
1586390400000,09/04/2020,Meath,Leinster,195044,230,24
1586390400000,09/04/2020,Monaghan,Ulster,61386,81,12
1586390400000,09/04/2020,Offaly,Leinster,77961,104,16
1586390400000,09/04/2020,Roscommon,Connacht,64544,27,1
1586390400000,09/04/2020,Sligo,Connacht,65535,39,8
1586390400000,09/04/2020,Tipperary,Munster,159553,166,15
1586390400000,09/04/2020,Waterford,Munster,116176,63,3
1586390400000,09/04/2020,Westmeath,Leinster,88770,181,29
1586390400000,09/04/2020,Wexford,Leinster,149722,39,9
1586390400000,09/04/2020,Wicklow,Leinster,142425,246,9
1586476800000,10/04/2020,Carlow,Leinster,56932,32,10
1586476800000,10/04/2020,Cavan,Ulster,76176,210,41
1586476800000,10/04/2020,Clare,Munster,118817,88,3
1586476800000,10/04/2020,Cork,Munster,542868,648,67
1586476800000,10/04/2020,Donegal,Ulster,159192,188,21
1586476800000,10/04/2020,Dublin,Leinster,1347359,4514,358
1586476800000,10/04/2020,Galway,Connacht,258058,178,9
1586476800000,10/04/2020,Kerry,Munster,147707,170,15
1586476800000,10/04/2020,Kildare,Leinster,222504,360,28
1586476800000,10/04/2020,Kilkenny,Leinster,99232,124,9
1586476800000,10/04/2020,Laois,Leinster,84697,71,10
1586476800000,10/04/2020,Leitrim,Connacht,32044,32,1
1586476800000,10/04/2020,Limerick,Munster,194899,234,12
1586476800000,10/04/2020,Longford,Leinster,40873,49,4
1586476800000,10/04/2020,Louth,Leinster,128884,143,10
1586476800000,10/04/2020,Mayo,Connacht,130507,183,15
1586476800000,10/04/2020,Meath,Leinster,195044,249,19
1586476800000,10/04/2020,Monaghan,Ulster,61386,88,7
1586476800000,10/04/2020,Offaly,Leinster,77961,119,15
1586476800000,10/04/2020,Roscommon,Connacht,64544,31,4
1586476800000,10/04/2020,Sligo,Connacht,65535,45,6
1586476800000,10/04/2020,Tipperary,Munster,159553,175,9
1586476800000,10/04/2020,Waterford,Munster,116176,67,4
1586476800000,10/04/2020,Westmeath,Leinster,88770,192,11
1586476800000,10/04/2020,Wexford,Leinster,149722,43,4
1586476800000,10/04/2020,Wicklow,Leinster,142425,263,17
1586563200000,11/04/2020,Carlow,Leinster,56932,38,6
1586563200000,11/04/2020,Cavan,Ulster,76176,222,12
1586563200000,11/04/2020,Clare,Munster,118817,98,10
1586563200000,11/04/2020,Cork,Munster,542868,730,82
1586563200000,11/04/2020,Donegal,Ulster,159192,225,37
1586563200000,11/04/2020,Dublin,Leinster,1347359,5006,492
1586563200000,11/04/2020,Galway,Connacht,258058,197,19
1586563200000,11/04/2020,Kerry,Munster,147707,200,30
1586563200000,11/04/2020,Kildare,Leinster,222504,404,44
1586563200000,11/04/2020,Kilkenny,Leinster,99232,136,12
1586563200000,11/04/2020,Laois,Leinster,84697,88,17
1586563200000,11/04/2020,Leitrim,Connacht,32044,32,0
1586563200000,11/04/2020,Limerick,Munster,194899,252,18
1586563200000,11/04/2020,Longford,Leinster,40873,56,7
1586563200000,11/04/2020,Louth,Leinster,128884,195,52
1586563200000,11/04/2020,Mayo,Connacht,130507,194,11
1586563200000,11/04/2020,Meath,Leinster,195044,289,40
1586563200000,11/04/2020,Monaghan,Ulster,61386,95,7
1586563200000,11/04/2020,Offaly,Leinster,77961,133,14
1586563200000,11/04/2020,Roscommon,Connacht,64544,39,8
1586563200000,11/04/2020,Sligo,Connacht,65535,45,0
1586563200000,11/04/2020,Tipperary,Munster,159553,200,25
1586563200000,11/04/2020,Waterford,Munster,116176,73,6
1586563200000,11/04/2020,Westmeath,Leinster,88770,213,21
1586563200000,11/04/2020,Wexford,Leinster,149722,52,9
1586563200000,11/04/2020,Wicklow,Leinster,142425,272,9
1586649600000,12/04/2020,Carlow,Leinster,56932,44,6
1586649600000,12/04/2020,Cavan,Ulster,76176,245,23
1586649600000,12/04/2020,Clare,Munster,118817,106,8
1586649600000,12/04/2020,Cork,Munster,542868,780,50
1586649600000,12/04/2020,Donegal,Ulster,159192,264,39
1586649600000,12/04/2020,Dublin,Leinster,1347359,5438,432
1586649600000,12/04/2020,Galway,Connacht,258058,220,23
1586649600000,12/04/2020,Kerry,Munster,147707,219,19
1586649600000,12/04/2020,Kildare,Leinster,222504,443,39
1586649600000,12/04/2020,Kilkenny,Leinster,99232,144,8
1586649600000,12/04/2020,Laois,Leinster,84697,101,13
1586649600000,12/04/2020,Leitrim,Connacht,32044,36,4
1586649600000,12/04/2020,Limerick,Munster,194899,265,13
1586649600000,12/04/2020,Longford,Leinster,40873,58,2
1586649600000,12/04/2020,Louth,Leinster,128884,208,13
1586649600000,12/04/2020,Mayo,Connacht,130507,198,4
1586649600000,12/04/2020,Meath,Leinster,195044,342,53
1586649600000,12/04/2020,Monaghan,Ulster,61386,123,28
1586649600000,12/04/2020,Offaly,Leinster,77961,144,11
1586649600000,12/04/2020,Roscommon,Connacht,64544,48,9
1586649600000,12/04/2020,Sligo,Connacht,65535,52,7
1586649600000,12/04/2020,Tipperary,Munster,159553,219,19
1586649600000,12/04/2020,Waterford,Munster,116176,81,8
1586649600000,12/04/2020,Westmeath,Leinster,88770,234,21
1586649600000,12/04/2020,Wexford,Leinster,149722,56,4
1586649600000,12/04/2020,Wicklow,Leinster,142425,317,45
1586736000000,13/04/2020,Carlow,Leinster,56932,53,9
1586736000000,13/04/2020,Cavan,Ulster,76176,254,9
1586736000000,13/04/2020,Clare,Munster,118817,113,7
1586736000000,13/04/2020,Cork,Munster,542868,829,49
1586736000000,13/04/2020,Donegal,Ulster,159192,296,32
1586736000000,13/04/2020,Dublin,Leinster,1347359,5850,412
1586736000000,13/04/2020,Galway,Connacht,258058,237,17
1586736000000,13/04/2020,Kerry,Munster,147707,226,7
1586736000000,13/04/2020,Kildare,Leinster,222504,509,66
1586736000000,13/04/2020,Kilkenny,Leinster,99232,164,20
1586736000000,13/04/2020,Laois,Leinster,84697,118,17
1586736000000,13/04/2020,Leitrim,Connacht,32044,40,4
1586736000000,13/04/2020,Limerick,Munster,194899,285,20
1586736000000,13/04/2020,Longford,Leinster,40873,69,11
1586736000000,13/04/2020,Louth,Leinster,128884,236,28
1586736000000,13/04/2020,Mayo,Connacht,130507,216,18
1586736000000,13/04/2020,Meath,Leinster,195044,369,27
1586736000000,13/04/2020,Monaghan,Ulster,61386,147,24
1586736000000,13/04/2020,Offaly,Leinster,77961,150,6
1586736000000,13/04/2020,Roscommon,Connacht,64544,50,2
1586736000000,13/04/2020,Sligo,Connacht,65535,62,10
1586736000000,13/04/2020,Tipperary,Munster,159553,237,18
1586736000000,13/04/2020,Waterford,Munster,116176,90,9
1586736000000,13/04/2020,Westmeath,Leinster,88770,258,24
1586736000000,13/04/2020,Wexford,Leinster,149722,61,5
1586736000000,13/04/2020,Wicklow,Leinster,142425,342,25
1586822400000,14/04/2020,Carlow,Leinster,56932,59,6
1586822400000,14/04/2020,Cavan,Ulster,76176,310,56
1586822400000,14/04/2020,Clare,Munster,118817,119,6
1586822400000,14/04/2020,Cork,Munster,542868,916,87
1586822400000,14/04/2020,Donegal,Ulster,159192,320,24
1586822400000,14/04/2020,Dublin,Leinster,1347359,6337,487
1586822400000,14/04/2020,Galway,Connacht,258058,260,23
1586822400000,14/04/2020,Kerry,Munster,147707,246,20
1586822400000,14/04/2020,Kildare,Leinster,222504,567,58
1586822400000,14/04/2020,Kilkenny,Leinster,99232,173,9
1586822400000,14/04/2020,Laois,Leinster,84697,133,15
1586822400000,14/04/2020,Leitrim,Connacht,32044,43,3
1586822400000,14/04/2020,Limerick,Munster,194899,307,22
1586822400000,14/04/2020,Longford,Leinster,40873,77,8
1586822400000,14/04/2020,Louth,Leinster,128884,350,114
1586822400000,14/04/2020,Mayo,Connacht,130507,249,33
1586822400000,14/04/2020,Meath,Leinster,195044,405,36
1586822400000,14/04/2020,Monaghan,Ulster,61386,161,14
1586822400000,14/04/2020,Offaly,Leinster,77961,163,13
1586822400000,14/04/2020,Roscommon,Connacht,64544,57,7
1586822400000,14/04/2020,Sligo,Connacht,65535,66,4
1586822400000,14/04/2020,Tipperary,Munster,159553,251,14
1586822400000,14/04/2020,Waterford,Munster,116176,101,11
1586822400000,14/04/2020,Westmeath,Leinster,88770,309,51
1586822400000,14/04/2020,Wexford,Leinster,149722,71,10
1586822400000,14/04/2020,Wicklow,Leinster,142425,375,33
1586908800000,15/04/2020,Carlow,Leinster,56932,59,0
1586908800000,15/04/2020,Cavan,Ulster,76176,345,35
1586908800000,15/04/2020,Clare,Munster,118817,136,17
1586908800000,15/04/2020,Cork,Munster,542868,945,29
1586908800000,15/04/2020,Donegal,Ulster,159192,352,32
1586908800000,15/04/2020,Dublin,Leinster,1347359,6567,230
1586908800000,15/04/2020,Galway,Connacht,258058,266,6
1586908800000,15/04/2020,Kerry,Munster,147707,254,8
1586908800000,15/04/2020,Kildare,Leinster,222504,621,54
1586908800000,15/04/2020,Kilkenny,Leinster,99232,179,6
1586908800000,15/04/2020,Laois,Leinster,84697,139,6
1586908800000,15/04/2020,Leitrim,Connacht,32044,46,3
1586908800000,15/04/2020,Limerick,Munster,194899,343,36
1586908800000,15/04/2020,Longford,Leinster,40873,79,2
1586908800000,15/04/2020,Louth,Leinster,128884,384,34
1586908800000,15/04/2020,Mayo,Connacht,130507,259,10
1586908800000,15/04/2020,Meath,Leinster,195044,421,16
1586908800000,15/04/2020,Monaghan,Ulster,61386,166,5
1586908800000,15/04/2020,Offaly,Leinster,77961,171,8
1586908800000,15/04/2020,Roscommon,Connacht,64544,61,4
1586908800000,15/04/2020,Sligo,Connacht,65535,69,3
1586908800000,15/04/2020,Tipperary,Munster,159553,270,19
1586908800000,15/04/2020,Waterford,Munster,116176,102,1
1586908800000,15/04/2020,Westmeath,Leinster,88770,318,9
1586908800000,15/04/2020,Wexford,Leinster,149722,76,5
1586908800000,15/04/2020,Wicklow,Leinster,142425,384,9
1586995200000,16/04/2020,Carlow,Leinster,56932,69,10
1586995200000,16/04/2020,Cavan,Ulster,76176,353,8
1586995200000,16/04/2020,Clare,Munster,118817,151,15
1586995200000,16/04/2020,Cork,Munster,542868,979,34
1586995200000,16/04/2020,Donegal,Ulster,159192,369,17
1586995200000,16/04/2020,Dublin,Leinster,1347359,6934,367
1586995200000,16/04/2020,Galway,Connacht,258058,273,7
1586995200000,16/04/2020,Kerry,Munster,147707,256,2
1586995200000,16/04/2020,Kildare,Leinster,222504,684,63
1586995200000,16/04/2020,Kilkenny,Leinster,99232,188,9
1586995200000,16/04/2020,Laois,Leinster,84697,147,8
1586995200000,16/04/2020,Leitrim,Connacht,32044,46,0
1586995200000,16/04/2020,Limerick,Munster,194899,382,39
1586995200000,16/04/2020,Longford,Leinster,40873,83,4
1586995200000,16/04/2020,Louth,Leinster,128884,406,22
1586995200000,16/04/2020,Mayo,Connacht,130507,273,14
1586995200000,16/04/2020,Meath,Leinster,195044,461,40
1586995200000,16/04/2020,Monaghan,Ulster,61386,170,4
1586995200000,16/04/2020,Offaly,Leinster,77961,177,6
1586995200000,16/04/2020,Roscommon,Connacht,64544,74,13
1586995200000,16/04/2020,Sligo,Connacht,65535,70,1
1586995200000,16/04/2020,Tipperary,Munster,159553,283,13
1586995200000,16/04/2020,Waterford,Munster,116176,110,8
1586995200000,16/04/2020,Westmeath,Leinster,88770,332,14
1586995200000,16/04/2020,Wexford,Leinster,149722,85,9
1586995200000,16/04/2020,Wicklow,Leinster,142425,391,7
1587081600000,17/04/2020,Carlow,Leinster,56932,71,2
1587081600000,17/04/2020,Cavan,Ulster,76176,386,33
1587081600000,17/04/2020,Clare,Munster,118817,153,2
1587081600000,17/04/2020,Cork,Munster,542868,1028,49
1587081600000,17/04/2020,Donegal,Ulster,159192,376,7
1587081600000,17/04/2020,Dublin,Leinster,1347359,7379,445
1587081600000,17/04/2020,Galway,Connacht,258058,283,10
1587081600000,17/04/2020,Kerry,Munster,147707,262,6
1587081600000,17/04/2020,Kildare,Leinster,222504,763,79
1587081600000,17/04/2020,Kilkenny,Leinster,99232,197,9
1587081600000,17/04/2020,Laois,Leinster,84697,168,21
1587081600000,17/04/2020,Leitrim,Connacht,32044,47,1
1587081600000,17/04/2020,Limerick,Munster,194899,384,2
1587081600000,17/04/2020,Longford,Leinster,40873,88,5
1587081600000,17/04/2020,Louth,Leinster,128884,405,-1
1587081600000,17/04/2020,Mayo,Connacht,130507,312,39
1587081600000,17/04/2020,Meath,Leinster,195044,500,39
1587081600000,17/04/2020,Monaghan,Ulster,61386,174,4
1587081600000,17/04/2020,Offaly,Leinster,77961,187,10
1587081600000,17/04/2020,Roscommon,Connacht,64544,76,2
1587081600000,17/04/2020,Sligo,Connacht,65535,76,6
1587081600000,17/04/2020,Tipperary,Munster,159553,292,9
1587081600000,17/04/2020,Waterford,Munster,116176,112,2
1587081600000,17/04/2020,Westmeath,Leinster,88770,358,26
1587081600000,17/04/2020,Wexford,Leinster,149722,98,13
1587081600000,17/04/2020,Wicklow,Leinster,142425,437,46
1587168000000,18/04/2020,Carlow,Leinster,56932,78,7
1587168000000,18/04/2020,Cavan,Ulster,76176,401,15
1587168000000,18/04/2020,Clare,Munster,118817,160,7
1587168000000,18/04/2020,Cork,Munster,542868,1047,19
1587168000000,18/04/2020,Donegal,Ulster,159192,383,7
1587168000000,18/04/2020,Dublin,Leinster,1347359,7666,287
1587168000000,18/04/2020,Galway,Connacht,258058,294,11
1587168000000,18/04/2020,Kerry,Munster,147707,268,6
1587168000000,18/04/2020,Kildare,Leinster,222504,817,54
1587168000000,18/04/2020,Kilkenny,Leinster,99232,206,9
1587168000000,18/04/2020,Laois,Leinster,84697,170,2
1587168000000,18/04/2020,Leitrim,Connacht,32044,49,2
1587168000000,18/04/2020,Limerick,Munster,194899,401,17
1587168000000,18/04/2020,Longford,Leinster,40873,91,3
1587168000000,18/04/2020,Louth,Leinster,128884,437,32
1587168000000,18/04/2020,Mayo,Connacht,130507,332,20
1587168000000,18/04/2020,Meath,Leinster,195044,513,13
1587168000000,18/04/2020,Monaghan,Ulster,61386,187,13
1587168000000,18/04/2020,Offaly,Leinster,77961,190,3
1587168000000,18/04/2020,Roscommon,Connacht,64544,91,15
1587168000000,18/04/2020,Sligo,Connacht,65535,78,2
1587168000000,18/04/2020,Tipperary,Munster,159553,300,8
1587168000000,18/04/2020,Waterford,Munster,116176,113,1
1587168000000,18/04/2020,Westmeath,Leinster,88770,369,11
1587168000000,18/04/2020,Wexford,Leinster,149722,100,2
1587168000000,18/04/2020,Wicklow,Leinster,142425,444,7
1587254400000,19/04/2020,Carlow,Leinster,56932,79,1
1587254400000,19/04/2020,Cavan,Ulster,76176,403,2
1587254400000,19/04/2020,Clare,Munster,118817,164,4
1587254400000,19/04/2020,Cork,Munster,542868,1053,6
1587254400000,19/04/2020,Donegal,Ulster,159192,392,9
1587254400000,19/04/2020,Dublin,Leinster,1347359,7781,115
1587254400000,19/04/2020,Galway,Connacht,258058,294,0
1587254400000,19/04/2020,Kerry,Munster,147707,268,0
1587254400000,19/04/2020,Kildare,Leinster,222504,822,5
1587254400000,19/04/2020,Kilkenny,Leinster,99232,210,4
1587254400000,19/04/2020,Laois,Leinster,84697,177,7
